id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
9144014,Wed Dec 13 2017 09:31:58 GMT-0500 (EST),12/13/17,2017-12-13 14:31:58 UTC,Eastern Time (US & Canada),586053,jack_loughery,2017-12-13 14:38:30 UTC,2017-12-14 20:41:54 UTC,research,,https://www.inaturalist.org/observations/9144014,https://static.inaturalist.org/photos/12361459/medium.jpg?1513175910,,,3,0,FALSE,3,27.69998414,-82.73564199,31,31,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9299012,2017-12-29 12:07:12 PM EST,12/29/17,2017-12-29 17:07:12 UTC,Eastern Time (US & Canada),226045,joshuadoby,2017-12-30 00:12:40 UTC,2018-01-07 13:57:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9299012,https://inaturalist-open-data.s3.amazonaws.com/photos/12608455/medium.jpeg?1514592776,,,2,0,FALSE,2,28.79968071,-82.587883,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9321478,2017/12/13 8:44 AM CST,12/13/17,2017-12-13 14:44:00 UTC,Central Time (US & Canada),24791,charro,2017-12-31 16:23:24 UTC,2018-05-20 23:38:23 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/9321478,https://inaturalist-open-data.s3.amazonaws.com/photos/12639725/medium.jpg?1514733961,,,3,0,FALSE,,19.31484913,-96.28769875,31,31,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9355017,Wed Jul 12 2017 12:12:47 GMT-0500 (CDT),7/12/17,2017-07-12 17:12:47 UTC,Central Time (US & Canada),742872,annekatula,2018-01-03 16:31:46 UTC,2018-01-07 13:57:07 UTC,research,,https://www.inaturalist.org/observations/9355017,https://static.inaturalist.org/photos/12707113/medium.jpg?1515038114,,,2,0,FALSE,3,26.95514167,-82.14949717,4736,4736,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9356324,2018/01/03 8:55 AM CST,1/3/18,2018-01-03 14:55:00 UTC,Central Time (US & Canada),18812,mako252,2018-01-03 19:12:21 UTC,2018-03-04 21:56:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9356324,https://inaturalist-open-data.s3.amazonaws.com/photos/12699901/medium.jpeg?1515006621,,,4,0,FALSE,,27.59305135,-97.21422493,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9359751,2017/12/31 11:18 AM AEDT,12/31/17,2017-12-31 00:18:00 UTC,Sydney,13444,vicfazio3,2018-01-04 01:53:31 UTC,2018-01-07 20:49:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9359751,https://inaturalist-open-data.s3.amazonaws.com/photos/12706064/medium.jpeg?1515030314,,,4,0,FALSE,,26.43156956,-82.04989298,122,122,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9359793,2017/12/30 4:41 PM AEDT,12/30/17,2017-12-30 05:41:00 UTC,Sydney,13444,vicfazio3,2018-01-04 01:59:47 UTC,2018-08-15 19:16:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9359793,https://inaturalist-open-data.s3.amazonaws.com/photos/12706265/medium.jpeg?1515030960,,,6,0,FALSE,,26.4624966,-82.13491169,244,244,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9385393,2018/01/06 9:54 AM CST,1/6/18,2018-01-06 15:54:00 UTC,Central Time (US & Canada),18812,mako252,2018-01-06 21:38:15 UTC,2018-02-22 03:26:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9385393,https://inaturalist-open-data.s3.amazonaws.com/photos/12749886/medium.jpeg?1515274424,,,4,0,FALSE,,27.39554578,-97.30892301,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9385421,2018/01/06 9:59 AM CST,1/6/18,2018-01-06 15:59:00 UTC,Central Time (US & Canada),18812,mako252,2018-01-06 21:41:01 UTC,2018-02-22 03:26:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9385421,https://inaturalist-open-data.s3.amazonaws.com/photos/12749983/medium.jpeg?1515274760,,,3,0,FALSE,,27.37477085,-97.31694281,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9385422,2018/01/06 9:59 AM CST,1/6/18,2018-01-06 15:59:00 UTC,Central Time (US & Canada),18812,mako252,2018-01-06 21:41:02 UTC,2018-09-27 13:38:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9385422,https://inaturalist-open-data.s3.amazonaws.com/photos/12749987/medium.jpeg?1515274777,,,4,0,FALSE,,27.37469225,-97.31696159,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9385424,2018/01/06 10:01 AM CST,1/6/18,2018-01-06 16:01:00 UTC,Central Time (US & Canada),18812,mako252,2018-01-06 21:41:03 UTC,2019-08-21 12:25:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9385424,https://inaturalist-open-data.s3.amazonaws.com/photos/12749995/medium.jpeg?1515274799,,,5,0,FALSE,,27.37141001,-97.31806934,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9416027,2018/01/04 9:57 AM AEDT,1/4/18,2018-01-03 22:57:00 UTC,Sydney,13444,vicfazio3,2018-01-09 00:32:36 UTC,2018-01-18 20:38:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9416027,https://inaturalist-open-data.s3.amazonaws.com/photos/12792980/medium.jpeg?1515457518,,,1,0,FALSE,,26.42843646,-82.05576897,31,31,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9472732,Sun Jan 14 2018 12:38:29 GMT-0500 (EST),1/14/18,2018-01-14 17:38:29 UTC,Eastern Time (US & Canada),61883,cae1,2018-01-14 19:59:29 UTC,2018-01-16 22:30:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9472732,https://inaturalist-open-data.s3.amazonaws.com/photos/12891626/medium.jpg?1515959991,,,2,0,FALSE,3,29.00141032,-82.76079811,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9631551,2018/01/27 10:20 AM CST,1/27/18,2018-01-27 16:20:00 UTC,Central Time (US & Canada),18812,mako252,2018-01-27 16:52:21 UTC,2018-05-07 23:07:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9631551,https://inaturalist-open-data.s3.amazonaws.com/photos/13150008/medium.jpeg?1517071767,,,2,0,FALSE,,27.62069393,-97.22287506,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9712475,Thu Dec 28 2017 11:49:21 GMT-0500 (GMT-5),12/28/17,2017-12-28 16:49:21 UTC,Bogota,757801,alexislifers,2018-02-03 03:48:47 UTC,2018-09-06 23:44:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9712475,https://inaturalist-open-data.s3.amazonaws.com/photos/13282843/medium.jpg?1517629731,,,4,0,FALSE,3,27.93344886,-82.52762616,695,695,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9712864,Sat Dec 23 2017 11:41:16 GMT-0500 (GMT-5),12/23/17,2017-12-23 16:41:16 UTC,Bogota,757801,alexislifers,2018-02-03 04:15:37 UTC,2018-09-06 23:44:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9712864,https://inaturalist-open-data.s3.amazonaws.com/photos/13283330/medium.jpg?1517631347,,,3,0,FALSE,3,27.93506769,-82.52749186,261,261,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9747269,2017/09/20 10:11 AM EDT,9/20/17,2017-09-20 14:11:00 UTC,Eastern Time (US & Canada),759406,johnmilcetich,2018-02-06 01:49:44 UTC,2020-02-05 17:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9747269,https://inaturalist-open-data.s3.amazonaws.com/photos/13342946/medium.jpeg?1517880832,,,0,0,FALSE,,26.75513926,-82.06012675,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9747274,2017/12/11 1:35 PM EST,12/11/17,2017-12-11 18:35:00 UTC,Eastern Time (US & Canada),759406,johnmilcetich,2018-02-06 01:49:46 UTC,2019-08-21 12:14:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9747274,https://inaturalist-open-data.s3.amazonaws.com/photos/13343209/medium.jpeg?1517881548,,,3,0,FALSE,,26.64856156,-82.1945632,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9751970,2018/02/01 3:08 PM EST,2/1/18,2018-02-01 20:08:00 UTC,Eastern Time (US & Canada),356634,tkirk304,2018-02-06 15:39:15 UTC,2018-02-11 14:48:30 UTC,research,,https://www.inaturalist.org/observations/9751970,https://static.inaturalist.org/photos/13351542/medium.jpeg?1517930936,,,3,0,FALSE,,26.2073333,-81.81242421,4,4,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9762820,2016/10/12 12:34 PM EDT,10/12/16,2016-10-12 16:34:00 UTC,Eastern Time (US & Canada),65600,ed_flagler,2018-02-07 16:48:43 UTC,2018-02-07 19:48:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9762820,https://inaturalist-open-data.s3.amazonaws.com/photos/13369943/medium.jpg?1518022116,,,1,0,FALSE,,29.83274672,-81.30477669,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9812389,Sat Feb 10 2018 12:22:01 GMT-0500 (EST),2/10/18,2018-02-10 17:22:01 UTC,Eastern Time (US & Canada),652337,jackieweaver,2018-02-10 18:32:32 UTC,2018-02-10 19:00:33 UTC,casual,,https://www.inaturalist.org/observations/9812389,https://static.inaturalist.org/photos/13428612/medium.jpg?1518287578,,,2,0,TRUE,3,28.79903667,-82.58834667,30,30,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9841177,Sun Feb 11 2018 12:36:13 GMT-0500 (EST),2/11/18,2018-02-11 17:36:13 UTC,Eastern Time (US & Canada),586608,luckystrike,2018-02-13 00:22:49 UTC,2018-02-17 13:23:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9841177,https://inaturalist-open-data.s3.amazonaws.com/photos/13478028/medium.jpg?1518481371,,,3,0,FALSE,3,28.800055,-82.58850833,382,382,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
9842459,2016/05/15 1:33 AM HST,5/15/16,2016-05-15 11:33:00 UTC,Hawaii,296408,jmounger,2018-02-13 02:36:56 UTC,2018-08-29 21:26:40 UTC,research,,https://www.inaturalist.org/observations/9842459,https://static.inaturalist.org/photos/13479835/medium.jpg?1518488810,,,3,0,FALSE,,28.8037059,-82.5761369,11230,11230,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
10130324,Sun Oct 08 2017 19:35:31 GMT-0400 (EDT),10/8/17,2017-10-08 23:35:31 UTC,Eastern Time (US & Canada),779918,scozzafavac117,2018-03-07 21:51:11 UTC,2018-03-27 12:11:34 UTC,research,,https://www.inaturalist.org/observations/10130324,https://static.inaturalist.org/photos/13971579/medium.jpg?1520459481,,,2,0,FALSE,3,28.693305,-82.63527,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
10517847,2013/11/22 9:35 AM MST,11/22/13,2013-11-22 16:35:00 UTC,Mountain Time (US & Canada),787662,briancriter,2018-03-31 00:57:46 UTC,2018-05-20 23:37:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10517847,https://inaturalist-open-data.s3.amazonaws.com/photos/14635852/medium.jpeg?1522457169,,,4,0,FALSE,,24.6272439,-82.8722354,1,1,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
10546991,2018-04-01 10:15:58 a. m. GMT-05:00,4/1/18,2018-04-01 05:15:58 UTC,Ekaterinburg,818615,gabriel110,2018-04-01 15:16:42 UTC,2021-06-16 18:07:11 UTC,research,,https://www.inaturalist.org/observations/10546991,https://static.inaturalist.org/photos/14687805/medium.jpeg?1522595809,,,1,0,FALSE,2,22.61343428,-98.71463288,88056,88056,,,FALSE,gps,gps,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
10722697,Tue Oct 17 2017 09:17:08 GMT-0500 (CDT),10/17/17,2017-10-17 14:17:08 UTC,Central Time (US & Canada),838580,brengibb,2018-04-09 04:26:28 UTC,2018-07-06 15:19:38 UTC,research,,https://www.inaturalist.org/observations/10722697,https://static.inaturalist.org/photos/14981573/medium.jpg?1523247995,,,3,0,FALSE,3,28.39350833,-96.52963333,7608,7608,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
10730886,Wed Mar 28 2018 17:32:41 GMT-0400 (EDT),3/28/18,2018-03-28 21:32:41 UTC,Eastern Time (US & Canada),586309,nickcrompton,2018-04-09 16:09:15 UTC,2018-04-19 17:44:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10730886,https://inaturalist-open-data.s3.amazonaws.com/photos/14994618/medium.jpg?1523290158,,,3,0,FALSE,3,27.72720001,-82.68870545,56,56,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12089667,2018/05/01 7:49 AM CDT,5/1/18,2018-05-01 12:49:00 UTC,Central Time (US & Canada),935690,rrangel,2018-05-03 14:01:38 UTC,2021-01-17 16:28:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12089667,https://inaturalist-open-data.s3.amazonaws.com/photos/17338862/medium.jpg?1525355948,,,6,0,FALSE,,26.07305556,-97.16138889,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12091348,4/27/18 9:51,4/27/18,2018-04-27 14:51:00 UTC,Bogota,935690,rrangel,2018-05-03 14:54:21 UTC,2019-05-24 19:35:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12091348,https://inaturalist-open-data.s3.amazonaws.com/photos/17341534/medium.jpg?1525359145,,,4,0,FALSE,,25.97472222,-97.34138889,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12091407,2018/04/27 4:09 PM CDT,4/27/18,2018-04-27 21:09:00 UTC,Central Time (US & Canada),935690,rrangel,2018-05-03 14:56:31 UTC,2019-12-12 21:05:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12091407,https://inaturalist-open-data.s3.amazonaws.com/photos/17341666/medium.jpg?1525359364,,,4,0,FALSE,,25.97055556,-97.35861111,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12342323,2018/05/10 11:39 AM EDT,5/10/18,2018-05-10 15:39:00 UTC,Eastern Time (US & Canada),430882,minty_starlight,2018-05-11 02:46:45 UTC,2021-07-25 19:37:29 UTC,research,,https://www.inaturalist.org/observations/12342323,https://static.inaturalist.org/photos/17771554/medium.jpeg?1526006770,,,1,0,FALSE,,25.79986703,-80.12861252,2,2,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12433516,2018-05-09 12:19:00 p. m. CDT,5/9/18,2018-05-09 17:19:00 UTC,Central Time (US & Canada),43120,aureliomolinahdz,2018-05-14 00:26:42 UTC,2018-09-24 02:15:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12433516,https://static.inaturalist.org/photos/17931040/medium.jpeg?1526257656,,,4,0,FALSE,2,18.99310681,-95.96491233,1376,1376,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12497084,2018-05-15 5:00:24 PM EDT,5/15/18,2018-05-15 21:00:24 UTC,Eastern Time (US & Canada),101301,steph_thecnidarian,2018-05-15 22:41:21 UTC,2018-10-13 16:03:14 UTC,research,,https://www.inaturalist.org/observations/12497084,https://static.inaturalist.org/photos/18039367/medium.jpeg?1526424085,,,1,0,FALSE,2,25.61550518,-80.30571945,22,22,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
12911752,Mon Apr 17 2017 14:45:12 GMT-0600 (MDT),4/17/17,2017-04-17 20:45:12 UTC,Mountain Time (US & Canada),978656,mschreiner,2018-05-29 00:52:38 UTC,2018-05-29 00:52:59 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/12911752,https://inaturalist-open-data.s3.amazonaws.com/photos/18754778/medium.jpg?1527555169,,,0,0,FALSE,3,,,,,,,FALSE,,,,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13013418,Fri May 12 2017 14:54:38 GMT-0400 (EDT),5/12/17,2017-05-12 18:54:38 UTC,Eastern Time (US & Canada),974377,korbut,2018-06-01 16:45:10 UTC,2019-07-29 00:15:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13013418,https://inaturalist-open-data.s3.amazonaws.com/photos/18933242/medium.jpg?1527871518,,,2,0,FALSE,3,27.17976667,-82.49574167,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13389885,Wed Jun 13 2018 07:31:00 GMT-0400 (EDT),6/13/18,2018-06-13 11:31:00 UTC,Eastern Time (US & Canada),767934,tom_vero_beach,2018-06-13 11:35:41 UTC,2018-06-13 20:34:38 UTC,research,,https://www.inaturalist.org/observations/13389885,https://static.inaturalist.org/photos/19638198/medium.jpg?1528889746,,,1,0,FALSE,3,27.63883333,-80.35073,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13417815,Wed Jun 13 2018 12:34:47 GMT-0400 (EDT),6/13/18,2018-06-13 16:34:47 UTC,Eastern Time (US & Canada),737883,elflacomenendez,2018-06-14 06:42:54 UTC,2018-11-13 00:34:03 UTC,research,,https://www.inaturalist.org/observations/13417815,https://static.inaturalist.org/photos/19686686/medium.jpg?1528958576,,,3,0,FALSE,3,25.10787764,-80.42359877,8570,8570,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13679473,Fri Jun 22 2018 12:44:54 GMT-0400 (EDT),6/22/18,2018-06-22 16:44:54 UTC,Eastern Time (US & Canada),900955,kae91,2018-06-22 20:43:09 UTC,2018-06-24 11:03:52 UTC,research,,https://www.inaturalist.org/observations/13679473,https://static.inaturalist.org/photos/20146766/medium.jpg?1529700214,,,3,1,FALSE,3,26.71696167,-82.26135333,540,540,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13686741,2018/06/22 9:03 AM EDT,6/22/18,2018-06-22 13:03:00 UTC,Eastern Time (US & Canada),349183,joemdo,2018-06-23 00:52:05 UTC,2019-03-21 18:19:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13686741,https://inaturalist-open-data.s3.amazonaws.com/photos/20158204/medium.jpeg?1529713773,,,5,0,FALSE,,26.18936117,-80.09229486,9,9,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13701043,Sat Jun 23 2018 08:14:10 GMT-0400 (EDT),6/23/18,2018-06-23 12:14:10 UTC,Eastern Time (US & Canada),108319,hesterberg,2018-06-23 15:05:40 UTC,2018-08-09 23:20:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13701043,https://inaturalist-open-data.s3.amazonaws.com/photos/20182572/medium.jpg?1529766342,,,3,0,FALSE,3,27.6487456,-82.74461158,26,26,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
13952903,Sun Jul 01 2018 09:24:37 GMT-0400 (EDT),7/1/18,2018-07-01 13:24:37 UTC,Eastern Time (US & Canada),108319,hesterberg,2018-07-01 18:33:01 UTC,2018-08-09 23:18:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13952903,https://inaturalist-open-data.s3.amazonaws.com/photos/20624017/medium.jpg?1530469990,,,4,0,FALSE,3,28.0993955,-82.83541831,36,36,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
14124902,2006/08/25 10:55 AM PDT,8/25/06,2006-08-25 17:55:00 UTC,Pacific Time (US & Canada),10326,natureali,2018-07-07 05:09:09 UTC,2018-07-26 20:43:04 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/14124902,https://inaturalist-open-data.s3.amazonaws.com/photos/20922444/medium.jpeg?1530934272,,,2,0,FALSE,,28.79935742,-82.5883162,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
14124903,2006/08/25 10:11 AM PDT,8/25/06,2006-08-25 17:11:00 UTC,Pacific Time (US & Canada),10326,natureali,2018-07-07 05:09:10 UTC,2018-07-26 20:42:43 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/14124903,https://inaturalist-open-data.s3.amazonaws.com/photos/20922671/medium.jpeg?1530934735,,,2,0,FALSE,,28.79935742,-82.5883162,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
14155652,Thu Jun 21 2018 17:17:25 GMT-0500 (CDT),6/21/18,2018-06-21 22:17:25 UTC,Central Time (US & Canada),1072632,anneakes,2018-07-08 03:31:55 UTC,2018-07-08 03:47:42 UTC,research,,https://www.inaturalist.org/observations/14155652,https://static.inaturalist.org/photos/20981907/medium.jpg?1531020718,,,1,0,FALSE,3,28.69873502,-96.21790007,230,230,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
14198933,Mon Jul 02 2018 13:30:24 GMT-0400 (EDT),7/2/18,2018-07-02 17:30:24 UTC,Eastern Time (US & Canada),982748,charlesulloa,2018-07-09 14:46:32 UTC,2018-08-09 23:17:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14198933,https://inaturalist-open-data.s3.amazonaws.com/photos/21059585/medium.jpg?1531147595,,,4,0,FALSE,3,28.09902783,-82.83411333,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
14361094,Thu Jan 19 2017 15:08:58 GMT-0600 (CST),1/19/17,2017-01-19 21:08:58 UTC,Central Time (US & Canada),12631,jerr17,2018-07-14 21:14:08 UTC,2018-11-13 00:33:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/14361094,https://inaturalist-open-data.s3.amazonaws.com/photos/21345382/medium.jpg?1531602880,,,6,0,FALSE,3,25.20916608,-81.16251552,5741,5741,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
14534177,6/13/18 11:31,6/13/18,2018-06-13 16:31:45 UTC,Bogota,1034624,isabelvirginia,2018-07-20 03:27:57 UTC,2018-07-20 03:28:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/14534177,https://static.inaturalist.org/photos/21645295/medium.jpg?1532057270,,10. Róbalo,0,0,TRUE,,10.49504,-75.536417,2569,2569,,,FALSE,,manual,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
